Z,Y,X,Red,Green,Blue,Size
11,325,317,94,104,95,1
11,325,318,82,79,72,1
11,325,319,70,67,62,1
11,326,58,55,63,66,1
11,326,59,67,75,83,1
11,326,60,88,90,93,1
11,326,61,95,94,90,1
11,326,62,80,77,74,1
11,326,63,71,64,55,1
11,326,186,52,56,61,1
11,326,187,67,68,74,1
11,326,188,81,80,90,1
11,326,189,86,84,85,1
11,326,190,78,79,75,1
11,326,191,71,59,49,1
11,326,314,47,52,57,1
11,326,315,62,66,64,1
11,326,316,73,76,77,1
11,326,317,73,77,75,1
11,326,318,71,73,70,1
11,326,319,61,52,45,1
11,327,58,41,47,53,1
11,327,59,59,61,63,1
11,327,60,67,64,65,1
11,327,61,71,76,76,1
11,327,62,71,68,68,1
11,327,63,61,53,41,1
11,327,187,53,55,59,1
11,327,188,66,66,68,1
11,327,189,74,80,82,1
11,327,190,75,64,59,1
11,327,191,54,45,40,1
11,327,315,42,51,57,1
11,327,316,61,66,67,1
11,327,317,74,74,69,1
11,327,318,65,61,55,1
11,328,60,48,57,57,1
11,328,61,59,60,56,1
11,328,62,55,53,46,1
11,328,189,44,48,52,1
11,328,190,53,50,44,1
12,47,66,47,53,48,1
12,47,194,51,58,53,1
12,47,195,53,58,57,1
12,47,196,52,48,41,1
12,47,321,39,44,51,1
12,47,322,57,58,59,1
12,47,323,61,68,65,1
12,47,324,58,56,49,1
12,48,65,45,50,54,1
12,48,66,55,66,74,1
12,48,67,72,71,69,1
12,48,68,63,59,52,1
12,48,193,49,53,61,1
12,48,194,66,76,78,1
12,48,195,78,79,81,1
12,48,196,75,68,61,1
12,48,197,57,59,57,1
12,48,198,52,41,34,1
12,48,321,49,55,63,1
12,48,322,70,80,78,1
12,48,323,82,86,88,1
12,48,324,84,71,71,1
12,48,325,81,81,66,1
12,48,326,60,52,42,1
12,49,65,55,65,70,1
12,49,66,72,77,80,1
12,49,67,75,81,85,1
12,49,68,79,73,75,1
12,49,69,90,88,72,1
12,49,70,67,59,51,1
12,49,193,56,74,76,1
12,49,194,73,76,83,1
12,49,195,74,79,89,1
12,49,196,76,75,81,1
12,49,197,87,86,78,1
12,49,198,76,72,61,1
12,49,199,57,51,45,1
12,49,321,60,69,75,1
12,49,322,76,80,83,1
12,49,323,77,87,96,1
12,49,324,84,78,81,1
12,49,325,85,86,88,1
12,49,326,86,75,61,1
12,49,327,62,57,52,1
12,50,64,48,45,53,1
12,50,65,61,64,74,1
12,50,66,82,88,83,1
12,50,67,79,85,90,1
12,50,68,86,77,77,1
12,50,69,88,89,91,1
12,50,70,89,80,70,1
12,50,71,65,61,58,1
12,50,72,54,41,34,1
12,50,190,48,50,53,1
12,50,191,59,52,48,1
12,50,192,48,51,57,1
12,50,193,64,71,81,1
12,50,194,78,80,84,1
12,50,195,85,85,83,1
12,50,196,82,79,82,1
12,50,197,84,79,81,1
12,50,198,86,85,81,1
12,50,199,77,72,63,1
12,50,200,56,49,44,1
12,50,317,47,50,56,1
12,50,318,51,51,51,1
12,50,319,54,53,49,1
12,50,320,48,55,57,1
12,50,321,63,75,90,1
12,50,322,81,79,80,1
12,50,323,85,86,87,1
12,50,324,88,85,94,1
12,50,325,85,74,71,1
12,50,326,76,78,81,1
12,50,327,81,77,65,1
12,50,328,54,49,48,1
12,51,61,42,48,51,1
12,51,62,44,47,51,1
12,51,63,55,53,47,1
12,51,64,48,55,59,1
12,51,65,64,70,86,1
12,51,66,90,86,81,1
12,51,67,86,96,92,1
12,51,68,89,95,95,1
12,51,69,81,78,69,1
12,51,70,63,68,73,1
12,51,71,65,68,72,1
12,51,72,60,53,49,1
12,51,190,42,46,52,1
12,51,191,56,56,49,1
12,51,192,52,57,63,1
12,51,193,68,74,83,1
12,51,194,88,83,77,1
12,51,195,79,90,95,1
12,51,196,96,103,90,1
12,51,197,76,72,61,1
12,51,198,57,64,64,1
12,51,199,58,64,69,1
12,51,200,62,60,56,1
12,51,201,52,48,40,1
12,51,317,42,49,52,1
12,51,318,48,48,51,1
12,51,319,53,52,49,1
12,51,320,53,55,65,1
12,51,321,74,79,79,1
12,51,322,84,84,73,1
12,51,323,73,87,96,1
12,51,324,95,97,87,1
12,51,325,74,64,57,1
12,51,326,54,58,57,1
12,51,327,59,64,67,1
12,51,328,61,60,62,1
12,51,329,62,58,51,1
12,52,61,42,51,51,1
12,52,62,56,52,50,1
12,52,64,51,57,73,1
12,52,65,82,81,76,1
12,52,66,73,74,70,1
12,52,67,72,77,82,1
12,52,68,86,89,86,1
12,52,69,74,66,55,1
12,52,70,48,55,61,1
12,52,71,64,63,61,1
12,52,72,57,56,63,1
12,52,73,63,63,55,1
12,52,188,44,54,49,1
12,52,189,47,56,55,1
12,52,190,59,56,51,1
12,52,191,53,52,50,1
12,52,192,50,57,67,1
12,52,193,73,72,71,1
12,52,194,68,69,67,1
12,52,195,67,69,71,1
12,52,196,81,92,91,1
12,52,197,81,71,56,1
12,52,198,48,49,57,1
12,52,199,63,67,59,1
12,52,200,56,64,67,1
12,52,201,65,68,65,1
12,52,202,60,49,37,1
12,52,316,45,53,52,1
12,52,317,55,58,57,1
12,52,318,59,61,57,1
12,52,319,59,55,54,1
12,52,320,52,57,67,1
12,52,321,74,73,70,1
12,52,322,66,70,72,1
12,52,323,66,68,72,1
12,52,324,84,85,80,1
12,52,325,79,72,58,1
12,52,326,52,52,55,1
12,52,327,60,65,58,1
12,52,328,54,62,67,1
12,52,329,73,72,63,1
12,52,330,58,50,37,1
12,53,60,46,52,55,1
12,53,61,57,56,61,1
12,53,62,65,61,60,1
12,53,63,65,59,59,1
12,53,64,62,61,67,1
12,53,65,77,83,77,1
12,53,66,75,77,81,1
12,53,67,76,74,74,1
12,53,68,82,77,77,1
12,53,69,81,75,65,1
12,53,70,55,54,52,1
12,53,71,56,61,60,1
12,53,72,57,66,77,1
12,53,73,77,72,61,1
12,53,74,52,47,44,1
12,53,188,49,54,58,1
12,53,189,62,60,66,1
12,53,190,70,67,66,1
12,53,191,66,63,59,1
12,53,192,57,62,69,1
12,53,193,74,88,78,1
12,53,194,79,87,84,1
12,53,195,84,83,78,1
12,53,196,83,88,81,1
12,53,197,81,79,69,1
12,53,198,62,59,56,1
12,53,199,61,61,55,1
12,53,200,59,65,76,1
12,53,201,75,75,71,1
12,53,202,59,54,47,1
12,53,316,54,63,67,1
12,53,317,71,62,69,1
12,53,318,74,68,69,1
12,53,319,66,61,57,1
12,53,320,55,62,66,1
12,53,321,66,85,89,1
12,53,322,84,88,95,1
12,53,323,94,89,85,1
12,53,324,88,92,76,1
12,53,325,76,81,66,1
12,53,326,62,60,59,1
12,53,327,70,66,58,1
12,53,328,58,65,67,1
12,53,329,74,81,80,1
12,53,330,72,62,50,1
12,54,59,49,55,58,1
12,54,60,59,67,73,1
12,54,61,79,72,75,1
12,54,62,69,66,68,1
12,54,63,65,59,56,1
12,54,64,56,65,64,1
12,54,65,68,84,95,1
12,54,66,94,94,103,1
12,54,67,102,95,85,1
12,54,68,90,94,86,1
12,54,69,79,80,70,1
12,54,70,68,60,64,1
12,54,71,74,65,60,1
12,54,72,55,62,63,1
12,54,73,74,81,76,1
12,54,74,71,63,55,1
12,54,187,54,60,63,1
12,54,188,65,66,73,1
12,54,189,81,79,78,1
12,54,190,70,75,80,1
12,54,191,73,61,61,1
12,54,192,60,70,70,1
12,54,193,75,82,91,1
12,54,194,99,102,109,1
12,54,195,99,95,90,1
12,54,196,88,91,88,1
12,54,197,78,77,72,1
12,54,198,70,64,70,1
12,54,199,73,67,62,1
12,54,200,57,62,70,1
12,54,201,84,87,83,1
12,54,202,81,73,58,1
12,54,203,53,43,30,1
12,54,315,56,65,65,1
12,54,316,72,69,71,1
12,54,317,73,71,74,1
12,54,318,72,77,78,1
12,54,319,75,64,64,1
12,54,320,65,67,77,1
12,54,321,87,86,95,1
12,54,322,107,113,111,1
12,54,323,102,104,97,1
12,54,324,90,96,100,1
12,54,325,92,85,73,1
12,54,326,67,73,74,1
12,54,327,74,74,66,1
12,54,328,63,66,72,1
12,54,329,82,80,76,1
12,54,330,79,76,59,1
12,54,331,53,44,35,1
12,55,57,45,45,51,1
12,55,58,47,50,52,1
12,55,59,57,68,69,1
12,55,60,77,82,80,1
12,55,61,80,81,82,1
12,55,62,74,71,75,1
12,55,63,82,73,71,1
12,55,64,66,59,78,1
12,55,65,96,93,99,1
12,55,66,110,107,108,1
12,55,67,107,108,101,1
12,55,68,95,94,97,1
12,55,69,92,87,78,1
12,55,70,67,71,76,1
12,55,71,78,78,77,1
12,55,72,80,70,67,1
12,55,73,71,72,74,1
12,55,74,77,73,63,1
12,55,75,55,42,32,1
12,55,185,45,51,55,1
12,55,186,49,50,52,1
12,55,187,55,65,69,1
12,55,188,77,85,86,1
12,55,189,87,89,85,1
12,55,190,78,72,76,1
12,55,191,82,72,69,1
12,55,192,65,63,77,1
12,55,193,84,86,96,1
12,55,194,102,95,102,1
12,55,195,102,101,102,1
12,55,196,93,90,88,1
12,55,197,88,91,83,1
12,55,198,71,70,79,1
12,55,199,82,79,76,1
12,55,200,80,70,72,1
12,55,201,75,78,82,1
12,55,202,74,62,62,1
12,55,203,59,44,32,1
12,55,313,44,51,49,1
12,55,314,47,51,51,1
12,55,315,55,73,79,1
12,55,316,79,83,89,1
12,55,317,85,79,79,1
12,55,318,78,77,81,1
12,55,319,81,81,70,1
12,55,320,68,70,78,1
12,55,321,79,81,89,1
12,55,322,92,91,89,1
12,55,323,87,91,96,1
12,55,324,90,92,95,1
12,55,325,95,89,90,1
12,55,326,83,83,91,1
12,55,327,89,93,87,1
12,55,328,83,72,78,1
12,55,329,80,77,80,1
12,55,330,70,59,62,1
12,55,331,58,44,31,1
12,56,58,49,53,55,1
12,56,59,59,74,79,1
12,56,60,78,89,98,1
12,56,61,87,85,83,1
12,56,62,72,79,84,1
12,56,63,76,87,76,1
12,56,64,59,60,68,1
12,56,65,71,79,84,1
12,56,66,84,84,84,1
12,56,67,80,86,92,1
12,56,68,97,96,85,1
12,56,69,87,85,89,1
12,56,70,95,103,104,1
12,56,71,97,95,90,1
12,56,72,82,72,78,1
12,56,73,80,84,83,1
12,56,74,75,71,73,1
12,56,75,61,44,37,1
12,56,184,54,49,48,1
12,56,185,42,44,53,1
12,56,186,54,53,59,1
12,56,187,59,69,82,1
12,56,188,87,98,106,1
12,56,189,95,92,88,1
12,56,190,77,84,86,1
12,56,191,80,88,77,1
12,56,192,61,65,69,1
12,56,193,72,78,82,1
12,56,194,82,84,83,1
12,56,195,80,93,91,1
12,56,196,88,89,86,1
12,56,197,92,94,94,1
12,56,198,101,111,104,1
12,56,199,97,97,99,1
12,56,200,89,77,81,1
12,56,201,80,82,89,1
12,56,202,86,78,77,1
12,56,203,61,45,39,1
12,56,312,52,45,45,1
12,56,313,46,53,58,1
12,56,314,58,55,62,1
12,56,315,62,67,73,1
12,56,316,84,102,105,1
12,56,317,94,88,89,1
12,56,318,92,96,91,1
12,56,319,87,88,74,1
12,56,320,63,62,64,1
12,56,321,73,78,85,1
12,56,322,88,89,85,1
12,56,323,79,86,81,1
12,56,324,72,74,82,1
12,56,325,91,94,98,1
12,56,326,101,111,108,1
12,56,327,99,106,106,1
12,56,328,99,98,99,1
12,56,329,85,77,81,1
12,56,330,77,73,70,1
12,56,331,57,47,42,1
12,57,57,48,52,56,1
12,57,58,57,58,60,1
12,57,59,62,62,66,1
12,57,60,78,90,94,1
12,57,61,98,102,99,1
12,57,62,102,94,84,1
12,57,63,86,86,75,1
12,57,64,64,62,65,1
12,57,65,66,73,83,1
12,57,66,85,82,77,1
12,57,67,73,77,78,1
12,57,68,64,63,73,1
12,57,69,76,81,82,1
12,57,70,92,105,107,1
12,57,71,100,105,104,1
12,57,72,110,121,112,1
12,57,73,92,86,85,1
12,57,74,75,68,62,1
12,57,75,54,49,43,1
12,57,185,45,49,57,1
12,57,186,53,49,55,1
12,57,187,61,66,74,1
12,57,188,84,85,88,1
12,57,189,97,102,99,1
12,57,190,99,91,86,1
12,57,191,86,87,87,1
12,57,192,74,67,68,1
12,57,193,68,76,85,1
12,57,194,81,73,71,1
12,57,195,74,76,79,1
12,57,196,71,69,71,1
12,57,197,70,67,71,1
12,57,198,86,98,104,1
12,57,199,105,108,113,1
12,57,200,117,122,125,1
12,57,201,109,101,91,1
12,57,202,86,67,52,1
12,57,312,46,51,46,1
12,57,313,46,52,61,1
12,57,314,55,51,51,1
12,57,315,58,68,69,1
12,57,316,77,81,89,1
12,57,317,96,101,96,1
12,57,318,89,89,93,1
12,57,319,90,88,86,1
12,57,320,66,62,65,1
12,57,321,67,69,76,1
12,57,322,79,78,82,1
12,57,323,84,79,76,1
12,57,324,72,72,63,1
12,57,325,65,63,66,1
12,57,326,80,88,101,1
12,57,327,109,112,119,1
12,57,328,114,117,123,1
12,57,329,107,92,78,1
12,57,330,71,65,51,1
12,58,56,48,53,52,1
12,58,57,51,53,56,1
12,58,58,56,57,56,1
12,58,59,55,63,64,1
12,58,60,73,82,90,1
12,58,61,97,101,94,1
12,58,62,84,89,94,1
12,58,63,93,92,86,1
12,58,64,70,65,62,1
12,58,65,62,66,74,1
12,58,66,81,78,79,1
12,58,67,80,74,69,1
12,58,68,64,69,60,1
12,58,69,59,60,63,1
12,58,70,69,77,88,1
12,58,71,100,110,112,1
12,58,72,108,106,103,1
12,58,73,90,74,68,1
12,58,74,62,63,58,1
12,58,184,48,50,51,1
12,58,185,57,63,57,1
12,58,186,56,62,66,1
12,58,187,62,68,73,1
12,58,188,74,81,86,1
12,58,189,85,87,92,1
12,58,190,86,88,92,1
12,58,191,92,85,83,1
12,58,192,75,67,63,1
12,58,193,64,67,79,1
12,58,194,83,76,73,1
12,58,195,66,67,67,1
12,58,196,60,61,59,1
12,58,197,60,58,61,1
12,58,198,66,76,84,1
12,58,199,92,99,100,1
12,58,200,99,98,98,1
12,58,201,89,73,66,1
12,58,202,67,57,51,1
12,58,312,50,52,51,1
12,58,313,58,65,66,1
12,58,314,63,64,70,1
12,58,315,70,70,70,1
12,58,316,72,78,77,1
12,58,317,75,78,87,1
12,58,318,90,91,88,1
12,58,319,88,85,79,1
12,58,320,70,64,67,1
12,58,321,69,65,75,1
12,58,322,81,85,83,1
12,58,323,70,69,70,1
12,58,324,64,61,61,1
12,58,325,67,72,68,1
12,58,326,66,71,76,1
12,58,327,85,91,91,1
12,58,328,84,83,82,1
12,58,329,78,70,62,1
12,58,330,60,52,48,1
12,59,56,52,55,53,1
12,59,57,54,62,65,1
12,59,58,68,69,66,1
12,59,59,69,73,73,1
12,59,60,69,71,70,1
12,59,61,74,75,78,1
12,59,62,78,80,78,1
12,59,63,81,84,80,1
12,59,64,73,61,62,1
12,59,65,65,65,68,1
12,59,66,82,95,86,1
12,59,67,81,75,65,1
12,59,68,63,64,60,1
12,59,69,68,76,70,1
12,59,70,73,69,69,1
12,59,71,77,85,95,1
12,59,72,88,82,70,1
12,59,73,64,64,59,1
12,59,74,53,49,46,1
12,59,184,47,51,54,1
12,59,185,58,66,61,1
12,59,186,68,72,69,1
12,59,187,71,74,81,1
12,59,188,72,66,68,1
12,59,189,70,71,75,1
12,59,190,73,75,77,1
12,59,191,77,81,87,1
12,59,192,83,70,60,1
12,59,193,64,66,64,1
12,59,194,76,86,84,1
12,59,195,84,79,71,1
12,59,196,67,65,63,1
12,59,197,64,67,67,1
12,59,198,71,70,71,1
12,59,199,74,81,94,1
12,59,200,90,86,72,1
12,59,201,66,71,64,1
12,59,202,57,49,44,1
12,59,312,50,55,58,1
12,59,313,63,71,68,1
12,59,314,61,59,66,1
12,59,315,71,65,74,1
12,59,316,79,72,64,1
12,59,317,70,72,71,1
12,59,318,74,79,77,1
12,59,319,72,77,85,1
12,59,320,82,74,62,1
12,59,321,66,66,64,1
12,59,322,70,78,83,1
12,59,323,85,86,79,1
12,59,324,71,68,65,1
12,59,325,62,75,78,1
12,59,326,72,72,73,1
12,59,327,72,79,88,1
12,59,328,86,85,78,1
12,59,329,70,62,61,1
12,59,330,56,48,42,1
12,60,56,52,57,60,1
12,60,57,57,65,65,1
12,60,58,55,57,61,1
12,60,59,59,56,61,1
12,60,60,69,72,63,1
12,60,61,66,67,65,1
12,60,62,72,75,74,1
12,60,63,69,71,81,1
12,60,64,76,68,65,1
12,60,65,71,69,62,1
12,60,66,63,74,82,1
12,60,67,87,89,84,1
12,60,68,80,79,77,1
12,60,69,72,80,81,1
12,60,70,72,70,72,1
12,60,71,74,79,87,1
12,60,72,88,88,83,1
12,60,73,77,62,58,1
12,60,184,50,62,63,1
12,60,185,61,68,61,1
12,60,186,55,61,61,1
12,60,187,60,61,63,1
12,60,188,68,70,65,1
12,60,189,66,65,69,1
12,60,190,76,74,72,1
12,60,191,68,68,83,1
12,60,192,75,65,65,1
12,60,193,64,60,58,1
12,60,194,63,72,81,1
12,60,195,86,83,84,1
12,60,196,86,86,84,1
12,60,197,84,84,78,1
12,60,198,66,70,73,1
12,60,199,80,86,91,1
12,60,200,91,85,89,1
12,60,201,86,68,58,1
12,60,312,50,56,60,1
12,60,313,62,69,64,1
12,60,314,58,60,64,1
12,60,315,73,70,68,1
12,60,316,73,73,71,1
12,60,317,64,65,72,1
12,60,318,81,81,78,1
12,60,319,71,64,73,1
12,60,320,70,69,67,1
12,60,321,54,53,59,1
12,60,322,70,75,76,1
12,60,323,82,83,87,1
12,60,324,93,91,90,1
12,60,325,92,92,90,1
12,60,326,78,80,87,1
12,60,327,86,89,95,1
12,60,328,91,87,94,1
12,60,329,87,67,56,1
12,61,56,51,56,62,1
12,61,57,63,67,65,1
12,61,58,64,66,73,1
12,61,59,78,75,73,1
12,61,60,75,75,71,1
12,61,61,62,66,75,1
12,61,62,80,80,76,1
12,61,63,68,64,73,1
12,61,64,81,78,68,1
12,61,65,53,52,57,1
12,61,66,62,68,75,1
12,61,67,83,82,83,1
12,61,68,91,92,103,1
12,61,69,99,91,88,1
12,61,70,84,87,90,1
12,61,71,89,87,90,1
12,61,72,85,81,74,1
12,61,73,70,59,49,1
12,61,183,43,46,52,1
12,61,184,62,65,74,1
12,61,185,72,65,64,1
12,61,186,66,71,78,1
12,61,187,80,75,75,1
12,61,188,79,71,66,1
12,61,189,63,66,75,1
12,61,190,84,85,79,1
12,61,191,69,68,79,1
12,61,192,85,74,64,1
12,61,193,59,58,52,1
12,61,194,56,67,77,1
12,61,195,77,77,86,1
12,61,196,90,91,101,1
12,61,197,101,90,91,1
12,61,198,94,94,92,1
12,61,199,91,83,84,1
12,61,200,74,72,69,1
12,61,201,67,56,46,1
12,61,311,43,49,59,1
12,61,312,63,68,80,1
12,61,313,78,72,71,1
12,61,314,72,70,82,1
12,61,315,91,81,79,1
12,61,316,83,74,70,1
12,61,317,65,66,74,1
12,61,318,85,91,82,1
12,61,319,70,68,79,1
12,61,320,82,70,67,1
12,61,321,63,57,52,1
12,61,322,51,57,65,1
12,61,323,72,81,87,1
12,61,324,86,92,101,1
12,61,325,106,90,90,1
12,61,326,91,92,89,1
12,61,327,87,76,77,1
12,61,328,72,68,65,1
12,61,329,61,54,42,1
12,62,55,51,56,57,1
12,62,56,62,73,80,1
12,62,57,76,73,72,1
12,62,58,72,72,79,1
12,62,59,90,85,84,1
12,62,60,86,77,72,1
12,62,61,73,73,78,1
12,62,62,94,104,91,1
12,62,63,80,86,82,1
12,62,64,84,80,77,1
12,62,65,64,54,51,1
12,62,66,51,56,64,1
12,62,67,76,74,79,1
12,62,68,87,92,100,1
12,62,69,108,93,88,1
12,62,70,90,89,82,1
12,62,71,82,77,73,1
12,62,72,75,68,60,1
12,62,73,55,48,36,1
12,62,183,52,59,64,1
12,62,184,68,70,76,1
12,62,185,75,75,70,1
12,62,186,66,71,74,1
12,62,187,80,81,80,1
12,62,188,85,83,80,1
12,62,189,86,83,83,1
12,62,190,94,104,89,1
12,62,191,85,99,94,1
12,62,192,89,87,76,1
12,62,193,63,53,50,1
12,62,194,55,60,61,1
12,62,195,67,66,77,1
12,62,196,87,86,88,1
12,62,197,85,85,81,1
12,62,198,82,80,75,1
12,62,199,83,81,70,1
12,62,200,65,60,60,1
12,62,201,55,46,33,1
12,62,311,48,54,63,1
12,62,312,67,70,73,1
12,62,313,76,78,69,1
12,62,314,70,69,75,1
12,62,315,84,88,85,1
12,62,316,81,79,80,1
12,62,317,87,88,91,1
12,62,318,88,88,83,1
12,62,319,85,92,97,1
12,62,320,99,95,73,1
12,62,321,64,55,47,1
12,62,322,53,56,56,1
12,62,323,60,65,78,1
12,62,324,78,82,84,1
12,62,325,76,80,76,1
12,62,326,74,75,75,1
12,62,327,76,76,68,1
12,62,328,61,54,58,1
12,62,329,52,40,30,1
12,63,55,47,52,60,1
12,63,56,69,77,79,1
12,63,57,85,84,72,1
12,63,58,74,73,73,1
12,63,59,83,88,80,1
12,63,60,78,78,78,1
12,63,61,87,97,98,1
12,63,62,94,92,90,1
12,63,63,91,91,90,1
12,63,64,98,97,79,1
12,63,65,64,57,45,1
12,63,66,42,51,57,1
12,63,67,56,61,73,1
12,63,68,78,81,85,1
12,63,69,78,70,71,1
12,63,70,70,68,75,1
12,63,71,75,75,70,1
12,63,72,58,50,50,1
12,63,183,48,56,60,1
12,63,184,70,85,83,1
12,63,185,89,89,76,1
12,63,186,73,76,72,1
12,63,187,73,72,61,1
12,63,188,66,73,78,1
12,63,189,86,96,94,1
12,63,190,92,94,93,1
12,63,191,92,95,104,1
12,63,192,100,96,84,1
12,63,193,66,60,45,1
12,63,194,41,52,56,1
12,63,195,56,56,68,1
12,63,196,77,84,81,1
12,63,197,73,68,71,1
12,63,198,70,69,77,1
12,63,199,74,66,65,1
12,63,200,57,47,44,1
12,63,311,44,52,62,1
12,63,312,71,77,76,1
12,63,313,86,88,77,1
12,63,314,72,69,65,1
12,63,315,63,64,64,1
12,63,316,72,74,79,1
12,63,317,87,86,87,1
12,63,318,89,90,91,1
12,63,319,94,99,104,1
12,63,320,103,98,79,1
12,63,321,64,60,45,1
12,63,323,49,52,69,1
12,63,324,79,82,79,1
12,63,325,71,68,69,1
12,63,326,70,72,74,1
12,63,327,71,61,55,1
12,63,328,53,51,42,1
12,64,55,44,52,62,1
12,64,56,70,74,77,1
12,64,57,81,88,82,1
12,64,58,71,66,64,1
12,64,59,58,62,60,1
12,64,60,64,68,73,1
12,64,61,83,85,85,1
12,64,62,90,96,95,1
12,64,63,100,108,104,1
12,64,64,98,93,76,1
12,64,65,61,53,41,1
12,64,67,49,57,71,1
12,64,68,78,71,75,1
12,64,69,75,70,73,1
12,64,70,68,65,64,1
12,64,71,64,58,48,1
12,64,183,39,50,64,1
12,64,184,72,82,85,1
12,64,185,79,85,80,1
12,64,186,71,67,67,1
12,64,187,61,61,57,1
12,64,188,53,61,76,1
12,64,189,79,76,82,1
12,64,190,80,84,90,1
12,64,191,93,101,98,1
12,64,192,97,90,73,1
12,64,193,59,50,42,1
12,64,195,49,57,58,1
12,64,196,61,61,72,1
12,64,197,73,72,79,1
12,64,198,70,63,59,1
12,64,199,55,50,47,1
12,64,311,37,49,59,1
12,64,312,63,75,82,1
12,64,313,78,81,80,1
12,64,314,70,67,66,1
12,64,315,63,61,58,1
12,64,316,54,59,66,1
12,64,317,76,72,83,1
12,64,318,81,75,80,1
12,64,319,80,85,85,1
12,64,320,85,86,75,1
12,64,321,64,54,46,1
12,64,323,44,51,50,1
12,64,324,50,63,69,1
12,64,325,63,64,69,1
12,64,326,68,62,55,1
12,65,56,57,72,74,1
12,65,57,69,78,78,1
12,65,58,65,62,65,1
12,65,59,70,69,58,1
12,65,60,57,64,65,1
12,65,61,76,76,84,1
12,65,62,83,77,76,1
12,65,63,79,80,77,1
12,65,64,74,72,67,1
12,65,65,61,54,46,1
12,65,68,47,59,59,1
12,65,69,58,61,58,1
12,65,70,60,57,52,1
12,65,184,57,70,76,1
12,65,185,71,77,77,1
12,65,186,64,66,63,1
12,65,187,63,65,60,1
12,65,188,56,59,59,1
12,65,189,64,68,75,1
12,65,190,74,81,80,1
12,65,191,78,76,72,1
12,65,192,70,61,60,1
12,65,193,56,45,37,1
12,65,196,42,49,54,1
12,65,197,59,54,53,1
12,65,198,59,55,49,1
12,65,312,56,66,73,1
12,65,313,74,77,82,1
12,65,314,68,69,70,1
12,65,315,65,61,60,1
12,65,316,57,60,64,1
12,65,317,63,62,67,1
12,65,318,70,80,80,1
12,65,319,74,71,64,1
12,65,320,61,58,58,1
12,65,321,56,45,35,1
12,65,326,54,53,46,1
12,66,56,50,62,70,1
12,66,57,75,72,75,1
12,66,58,71,70,71,1
12,66,59,68,63,62,1
12,66,60,62,60,67,1
12,66,61,70,68,63,1
12,66,62,66,77,81,1
12,66,63,80,76,61,1
12,66,64,58,61,54,1
12,66,65,55,46,40,1
12,66,184,46,59,70,1
12,66,185,71,73,77,1
12,66,186,75,73,67,1
12,66,187,62,61,63,1
12,66,188,62,59,57,1
12,66,189,65,74,71,1
12,66,190,73,77,77,1
12,66,191,78,74,63,1
12,66,192,64,60,53,1
12,66,193,52,47,44,1
12,66,312,44,53,71,1
12,66,313,71,69,71,1
12,66,314,77,86,74,1
12,66,315,68,67,67,1
12,66,316,76,73,62,1
12,66,317,60,70,77,1
12,66,318,83,79,75,1
12,66,319,75,75,67,1
12,66,320,69,62,53,1
12,66,321,51,44,40,1
12,67,56,45,48,62,1
12,67,57,71,68,70,1
12,67,58,78,84,75,1
12,67,59,73,76,75,1
12,67,60,83,79,74,1
12,67,61,67,68,73,1
12,67,62,83,79,75,1
12,67,63,73,74,64,1
12,67,64,62,61,54,1
12,67,65,53,46,38,1
12,67,184,44,47,56,1
12,67,185,73,73,72,1
12,67,186,80,81,83,1
12,67,187,79,83,81,1
12,67,188,80,76,80,1
12,67,189,77,74,72,1
12,67,190,70,74,78,1
12,67,191,83,82,64,1
12,67,192,58,59,52,1
12,67,313,66,70,69,1
12,67,314,81,82,80,1
12,67,315,80,90,80,1
12,67,316,82,83,80,1
12,67,317,81,69,67,1
12,67,318,64,72,79,1
12,67,319,80,78,64,1
12,67,320,57,54,45,1
12,68,57,49,58,64,1
12,68,58,73,77,81,1
12,68,59,83,85,78,1
12,68,60,77,77,75,1
12,68,61,76,65,63,1
12,68,62,70,75,73,1
12,68,63,73,70,61,1
12,68,64,58,52,42,1
12,68,185,42,51,63,1
12,68,186,73,69,71,1
12,68,187,80,81,79,1
12,68,188,78,76,75,1
12,68,189,74,77,83,1
12,68,190,79,81,70,1
12,68,191,75,68,57,1
12,68,192,57,52,43,1
12,68,313,44,53,60,1
12,68,314,65,67,66,1
12,68,315,75,81,79,1
12,68,316,83,82,81,1
12,68,317,79,82,90,1
12,68,318,83,79,68,1
12,68,319,68,60,52,1
12,68,320,56,48,40,1
12,69,57,45,51,60,1
12,69,58,60,59,65,1
12,69,59,76,81,76,1
12,69,60,82,82,84,1
12,69,61,82,87,90,1
12,69,62,81,72,68,1
12,69,63,62,58,50,1
12,69,185,41,45,55,1
12,69,186,60,55,69,1
12,69,187,74,72,71,1
12,69,188,78,78,78,1
12,69,189,81,89,85,1
12,69,190,73,73,70,1
12,69,191,63,62,52,1
12,69,314,54,59,69,1
12,69,315,73,72,72,1
12,69,316,82,85,75,1
12,69,317,76,80,76,1
12,69,318,71,69,67,1
12,69,319,63,59,54,1
12,70,58,49,59,59,1
12,70,59,66,71,75,1
12,70,60,84,83,79,1
12,70,61,82,77,76,1
12,70,62,83,76,66,1
12,70,63,59,55,51,1
12,70,186,50,56,58,1
12,70,187,70,66,67,1
12,70,188,79,72,75,1
12,70,189,82,78,75,1
12,70,190,77,72,61,1
12,70,191,56,51,45,1
12,70,314,42,48,54,1
12,70,315,63,64,66,1
12,70,316,72,66,65,1
12,70,317,68,74,70,1
12,70,318,65,60,57,1
